exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
C31LMnP,One Leg Squat,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/C31LMnP.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Extend one leg forward, keeping it off the ground. | Step:3 Bend your standing leg and lower your body down as if sitting back into a chair. | Step:4 Keep your chest up and your back straight. | Step:5 Push through your heel to return to the starting position. | Step:6 Repeat with the other leg.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
QChZi3x,Squat To Overhead Reach,2,body weight,quads,"glutes, hamstrings, core",upper legs,4,https://static.exercisedb.dev/media/QChZi3x.gif,"Step:1 Stand with your feet shoulder-width apart and toes slightly turned out. | Step:2 Lower your body down into a squat position by bending your knees and pushing your hips back. | Step:3 As you come up from the squat, extend your arms overhead, reaching towards the ceiling. | Step:4 Return to the starting position by lowering your arms and bending your knees to squat down again. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
0rHfvy9,Inverse Leg Curl (On Pull-Up Cable Machine),2,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/0rHfvy9.gif,"Step:1 Adjust the cable machine so that the ankle straps are at the lowest setting. | Step:2 Lie face down on the bench with your legs extended and the ankle straps attached to your feet. | Step:3 Hold onto the handles of the bench for stability. | Step:4 Bend your knees and curl your legs towards your glutes, squeezing your hamstrings. | Step:5 Pause for a moment at the top of the movement, then slowly lower your legs back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
ZSY3MsL,Self Assisted Inverse Leg Curl (On Floor),2,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/ZSY3MsL.gif,"Step:1 Lie flat on your back with your legs extended and your arms by your sides. | Step:2 Bend your knees and place your feet flat on the ground, hip-width apart. | Step:3 Lift your hips off the ground, engaging your glutes and hamstrings. | Step:4 Slowly curl your legs towards your glutes, keeping your hips lifted. | Step:5 Pause for a moment at the top, then slowly extend your legs back to the starting position. | Step:6 Lower your hips back down to the ground. | Step:7 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
zhMwOwE,Hyperextension,1,body weight,spine,"glutes, hamstrings",back,3,https://static.exercisedb.dev/media/zhMwOwE.gif,"Step:1 Adjust the hyperextension bench so that your upper thighs are resting on the pad and your feet are secured. | Step:2 Cross your arms over your chest or place your hands behind your head. | Step:3 Lower your upper body towards the ground while keeping your back straight. | Step:4 Pause for a moment at the bottom, then raise your upper body back up until it is in line with your legs. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,9.5,7.0,5.0,3.0,3.0,5.4
7M66AVi,Barbell Rollerout,2,barbell,abs,lower back,waist,2,https://static.exercisedb.dev/media/7M66AVi.gif,"Step:1 Kneel on the floor and hold a barbell with both hands, shoulder-width apart. | Step:2 Roll the barbell forward, extending your arms and keeping your core engaged. | Step:3 Continue rolling forward until your body is fully extended and your arms are overhead. | Step:4 Pause for a moment, then slowly roll the barbell back towards your knees, maintaining control. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,5.0,4.0,9.0,6.5,0.0,7.5,Flexibility & Mobility,5.0,2.7,6.0,6.0,4.2,6.0,8.0,6.0,6.0,4.0,4.7
ms7tjSG,Inverse Leg Curl (Bench Support),1,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/ms7tjSG.gif,"Step:1 Lie face down on a bench with your hips at the edge and your legs extended straight behind you. | Step:2 Hold onto the bench for support. | Step:3 Keeping your upper body still, bend your knees and curl your legs towards your glutes. | Step:4 Pause for a moment at the top, then slowly extend your legs back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,9.5,7.0,5.0,3.0,3.0,5.4
xdYPUtE,Sissy Squat,3,body weight,quads,"calves, glutes",upper legs,3,https://static.exercisedb.dev/media/xdYPUtE.gif,"Step:1 Stand with your feet shoulder-width apart and your toes pointing slightly outward. | Step:2 Hold onto a stable object for balance if needed. | Step:3 Slowly lower your body by bending your knees and leaning back, keeping your torso upright. | Step:4 Continue lowering until your thighs are parallel to the ground or as far as you can comfortably go. | Step:5 Pause for a moment, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
uTBt1HV,Scapular Pull-Up,2,body weight,traps,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/uTBt1HV.gif,"Step:1 Start by hanging from a pull-up bar with your palms facing away from you and your arms fully extended. | Step:2 Retract your shoulder blades by pulling them down and back. | Step:3 Engage your back muscles and pull your body up towards the bar, focusing on squeezing your shoulder blades together. | Step:4 Pause for a moment at the top of the movement, then slowly lower your body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
E4PwJqI,Self Assisted Inverse Leg Curl,2,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/E4PwJqI.gif,"Step:1 Lie face down on a leg curl machine with your legs extended and your ankles hooked under the padded lever. | Step:2 Place your hands on the side handles of the machine for support. | Step:3 Keeping your upper body stationary, exhale and curl your legs upward as far as possible. | Step:4 Hold the contracted position for a brief pause as you squeeze your hamstrings. | Step:5 Slowly lower your legs back to the starting position while inhaling. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
0V2YQjW,Pull Up (Neutral Grip),3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/0V2YQjW.gif,"Step:1 Hang from a pull-up bar with a neutral grip (palms facing each other) and your arms fully extended. | Step:2 Engage your core and squeeze your shoulder blades together. | Step:3 Pull your body up towards the bar by bending your elbows and driving your elbows down towards your hips. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position with control. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
YAk5dIw,Reverse Grip Pull-Up,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/YAk5dIw.gif,"Step:1 Grab the pull-up bar with an underhand grip, hands shoulder-width apart. | Step:2 Hang from the bar with your arms fully extended and your body straight. | Step:3 Engage your back muscles and pull your body up towards the bar, leading with your chest. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
CbFSYC1,Rear Pull-Up,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/CbFSYC1.gif,"Step:1 Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart. | Step:2 Hang from the bar with your arms fully extended and your body straight. | Step:3 Engage your back muscles and pull your body up towards the bar, keeping your elbows close to your body. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
d1GgzTU,L-Pull-Up,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/d1GgzTU.gif,"Step:1 Grab the pull-up bar with an overhand grip, slightly wider than shoulder-width apart. | Step:2 Hang with your arms fully extended and your body straight. | Step:3 Engage your lats and biceps to pull your body up towards the bar, keeping your elbows close to your body. | Step:4 Continue pulling until your chin is above the bar. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
GwYwElT,Self Assisted Inverse Leg Curl,1,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/GwYwElT.gif,"Step:1 Lie flat on your back on a mat or bench with your legs extended. | Step:2 Place your hands by your sides or under your glutes for support. | Step:3 Bend your knees and lift your feet off the ground, bringing your thighs towards your chest. | Step:4 Pause for a moment at the top, then slowly lower your legs back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,9.5,7.0,5.0,3.0,3.0,5.4
xcLntTC,Slow Leg Pull In Flat Bench,2,body weight,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/xcLntTC.gif,"Step:1 Sit on a flat bench with your legs extended straight out in front of you. | Step:2 Place your hands on the bench beside your hips for support. | Step:3 Engage your abs and lift your legs off the ground, bringing your knees towards your chest. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions. Maintain slow form throughout.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
DoEYq4s,Sissy Squat Isolation,3,body weight,quads,"calves, glutes",upper legs,3,https://static.exercisedb.dev/media/DoEYq4s.gif,"Step:1 Stand with your feet shoulder-width apart and your toes pointing slightly outward. | Step:2 Hold onto a stable object for balance if needed. | Step:3 Slowly lower your body by bending your knees and leaning back, keeping your torso upright. | Step:4 Continue lowering until your thighs are parallel to the ground or as far as you can comfortably go. | Step:5 Pause for a moment, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions. Emphasize isolation control.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
Rsxr3xl,One Arm Against Wall Compressed,2,body weight,lats,"shoulders, triceps",back,3,https://static.exercisedb.dev/media/Rsxr3xl.gif,"Step:1 Stand facing a wall with your feet shoulder-width apart. | Step:2 Extend one arm straight out in front of you and place your palm against the wall. | Step:3 Engage your core and lean your body forward, keeping your arm straight and your back flat. Maintain compressed form throughout. | Step:4 Slowly push against the wall with your palm, activating your lat muscles. | Step:5 Hold the position for a few seconds, then release and repeat with the other arm.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
cuC7529,One Leg Squat - Expanded Variation,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/cuC7529.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Extend one leg forward, keeping it off the ground. | Step:3 Bend your standing leg and lower your body down as if sitting back into a chair. | Step:4 Keep your chest up and your back straight. | Step:5 Push through your heel to return to the starting position. | Step:6 Repeat with the other leg. Maintain expanded form throughout.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
fjjY3N4,Inverted Style Inverse Leg Curl (On Pull-Up Cable Machine),2,body weight,hamstrings,"glutes, calves",upper legs,3,https://static.exercisedb.dev/media/fjjY3N4.gif,"Step:1 Adjust the cable machine so that the ankle straps are at the lowest setting. | Step:2 Lie face down on the bench with your legs extended and the ankle straps attached to your feet. | Step:3 Hold onto the handles of the bench for stability. | Step:4 Bend your knees and curl your legs towards your glutes, squeezing your hamstrings. | Step:5 Pause for a moment at the top of the movement, then slowly lower your legs back to the starting position. | Step:6 Repeat for the desired number of repetitions. Maintain inverted form throughout.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,8.5,8.0,6.0,5.0,3.0,5.4
1jXLYEw,Standing Lateral Stretch,3,body weight,lats,"shoulders, obliques",back,3,https://static.exercisedb.dev/media/1jXLYEw.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Extend your arms straight out to the sides, parallel to the ground. | Step:3 Slowly lean your upper body to one side, feeling a stretch in your side and lats. | Step:4 Hold the stretch for 15-30 seconds. | Step:5 Return to the starting position and repeat on the other side. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,7.5,7.0,7.0,6.0,5.0,2.7
oQRJYkC,Side Push Neck Stretch,3,body weight,levator scapulae,"trapezius, sternocleidomastoid",neck,3,https://static.exercisedb.dev/media/oQRJYkC.gif,"Step:1 Stand or sit up straight with your shoulders relaxed. | Step:2 Tilt your head to the right, bringing your right ear towards your right shoulder. | Step:3 Place your right hand on the left side of your head and gently apply pressure to increase the stretch. | Step:4 Hold the stretch for 15-30 seconds. | Step:5 Repeat on the other side, tilting your head to the left and applying pressure with your left hand. | Step:6 Repeat the stretch 2-3 times on each side.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,7.5,7.0,7.0,6.0,5.0,2.7
CjETvlw,Roller Seated Single Leg Shoulder Flexor Depresor Retractor,3,roller,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/CjETvlw.gif,"Step:1 Sit on a flat surface with your legs extended in front of you. | Step:2 Hold the roller with both hands, palms facing down, and place it on your thighs. | Step:3 Lean back slightly and engage your core muscles. | Step:4 Raise the roller up to shoulder level, keeping your arms straight. | Step:5 Slowly lower the roller back down to your thighs. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,6.0,7.0,7.0,6.0,5.0,2.3
QFmz6ch,Seated Lower Back Stretch,2,body weight,lats,"glutes, hamstrings",back,3,https://static.exercisedb.dev/media/QFmz6ch.gif,"Step:1 Sit on the edge of a chair with your feet flat on the ground. | Step:2 Place your hands on your thighs or on the sides of the chair for support. | Step:3 Slowly lean forward from your hips, keeping your back straight. | Step:4 Feel the stretch in your lower back and hold for 20-30 seconds. | Step:5 Slowly return to the starting position and repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,8.5,8.0,6.0,5.0,3.0,2.7
xGgAGPm,Chair Leg Extended Stretch,2,body weight,quads,"hamstrings, calves",upper legs,3,https://static.exercisedb.dev/media/xGgAGPm.gif,"Step:1 Sit on the edge of a chair with your back straight and feet flat on the ground. | Step:2 Extend one leg straight out in front of you, keeping your heel on the ground. | Step:3 Lean forward slightly, feeling a stretch in your quadriceps. | Step:4 Hold this position for 20-30 seconds. | Step:5 Switch legs and repeat the stretch.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,8.5,8.0,6.0,5.0,3.0,2.7
yU7w7CA,Exercise Ball Lower Back Stretch (Pyramid),3,stability ball,lats,"glutes, hamstrings",back,3,https://static.exercisedb.dev/media/yU7w7CA.gif,"Step:1 Sit on the stability ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Slowly walk your feet forward, rolling the ball down your back until your lower back is resting on the ball. | Step:3 Place your hands behind your head or cross them over your chest. | Step:4 Engage your core and slowly lower your upper body towards the ground, allowing your lower back to stretch over the ball. | Step:5 Hold the stretch for a few seconds, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,6.0,7.0,7.0,6.0,5.0,2.3
ykA5tU7,Chest Stretch With Exercise Ball,2,stability ball,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/ykA5tU7.gif,"Step:1 Sit on the stability ball with your feet flat on the ground and your back straight. | Step:2 Hold the exercise ball with both hands and extend your arms straight out in front of you. | Step:3 Slowly bring the exercise ball towards your chest, feeling a stretch in your chest muscles. | Step:4 Hold the stretch for a few seconds, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,7.0,8.0,6.0,5.0,3.0,2.3
RoV1Rfa,Assisted Seated Pectoralis Major Stretch With Stability Ball,2,assisted,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/RoV1Rfa.gif,"Step:1 Sit on a stability ball with your feet flat on the ground and your back straight. | Step:2 Hold a stability ball with both hands and extend your arms straight out in front of you. | Step:3 Slowly lower the stability ball towards your chest, feeling a stretch in your pectoral muscles. | Step:4 Hold the stretch for a few seconds, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,7.0,8.0,6.0,5.0,3.0,2.3
f38OEuO,Kneeling Lat Stretch,3,body weight,lats,"shoulders, triceps",back,3,https://static.exercisedb.dev/media/f38OEuO.gif,"Step:1 Kneel on the ground with your knees hip-width apart and your toes pointing back. | Step:2 Extend your arms overhead and interlace your fingers. | Step:3 Keeping your back straight, slowly lean to the right side, feeling a stretch in your left lat muscle. | Step:4 Hold the stretch for 20-30 seconds, then return to the starting position. | Step:5 Repeat the stretch on the left side, leaning to the left and feeling a stretch in your right lat muscle. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,7.5,7.0,7.0,6.0,5.0,2.7
pZwUsKB,Iron Cross Stretch,3,body weight,glutes,"hamstrings, quadriceps",upper legs,3,https://static.exercisedb.dev/media/pZwUsKB.gif,"Step:1 Lie flat on your back with your arms extended out to the sides. | Step:2 Raise your legs up towards the ceiling, keeping them straight. | Step:3 Slowly lower your legs to one side, aiming to touch the floor with your feet. | Step:4 Hold the stretch for a few seconds, then return your legs to the starting position. | Step:5 Repeat the stretch on the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,7.5,7.0,7.0,6.0,5.0,2.7
jDOKRM5,Side Lying Floor Stretch,3,body weight,lats,"obliques, glutes",back,3,https://static.exercisedb.dev/media/jDOKRM5.gif,"Step:1 Lie on your side with your legs straight and your bottom arm extended straight overhead. | Step:2 Bend your top knee and place your foot on the ground in front of your bottom leg. | Step:3 Reach your top arm over your head and grab onto something stable, like a wall or a piece of furniture. | Step:4 Slowly lift your bottom leg off the ground, keeping it straight, until you feel a stretch in your side. | Step:5 Hold the stretch for 20-30 seconds, then slowly lower your leg back down. | Step:6 Repeat on the other side.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,7.5,7.0,7.0,6.0,5.0,2.7
x2chWLO,Neck Side Stretch,2,body weight,levator scapulae,"trapezius, sternocleidomastoid",neck,3,https://static.exercisedb.dev/media/x2chWLO.gif,"Step:1 Stand or sit up straight with your shoulders relaxed. | Step:2 Tilt your head to one side, bringing your ear towards your shoulder. | Step:3 Hold the stretch for 15-30 seconds. | Step:4 Repeat on the other side. | Step:5 Perform 2-4 sets on each side.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,8.5,8.0,6.0,5.0,3.0,2.7
bWlZvXh,Butterfly Yoga Pose,3,body weight,adductors,"hamstrings, groin",upper legs,3,https://static.exercisedb.dev/media/bWlZvXh.gif,"Step:1 Sit on the floor with your legs extended in front of you. | Step:2 Bend your knees and bring the soles of your feet together, allowing your knees to fall out to the sides. | Step:3 Hold onto your ankles or feet with your hands. | Step:4 Sit up tall and lengthen your spine. | Step:5 Gently press your knees down towards the floor, feeling a stretch in your inner thighs. | Step:6 Hold this position for a few breaths. | Step:7 To release, slowly bring your knees back up and extend your legs.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,7.5,7.0,7.0,6.0,5.0,2.7
sM84pE4,Exercise Ball Lat Stretch,2,stability ball,lats,"shoulders, triceps",back,3,https://static.exercisedb.dev/media/sM84pE4.gif,"Step:1 Sit on a stability ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in one hand and extend your arm straight up overhead. | Step:3 Slowly lean to the opposite side, feeling a stretch in your lat muscle. | Step:4 Hold the stretch for 20-30 seconds, then return to the starting position. | Step:5 Repeat on the other side.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,7.0,8.0,6.0,5.0,3.0,2.3
xifhB5W,Rear Deltoid Stretch,2,body weight,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/xifhB5W.gif,"Step:1 Stand tall with your feet shoulder-width apart. | Step:2 Extend your right arm across your chest, placing your left hand on your right elbow. | Step:3 Gently pull your right arm towards your left shoulder, feeling a stretch in your right shoulder. | Step:4 Hold the stretch for 15-30 seconds, then release. | Step:5 Repeat on the other side.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,8.5,8.0,6.0,5.0,3.0,2.7
C5jncD2,Standing Single Leg Curl,1,body weight,hamstrings,glutes,upper legs,2,https://static.exercisedb.dev/media/C5jncD2.gif,"Step:1 Stand with your feet hip-width apart and your hands on your hips. | Step:2 Shift your weight onto your left leg and lift your right foot off the ground, bending your knee. | Step:3 Slowly curl your right heel towards your glutes, squeezing your hamstring. | Step:4 Pause for a moment at the top, then slowly lower your right foot back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch legs.",2.0,6.5,8.5,0.0,4.5,6.5,0.0,8.5,0.0,7.5,Hypertrophy Training,4.3,3.6,5.9,5.9,3.9,9.5,7.0,5.0,3.0,3.0,4.6
yRYyfdA,Exercise Ball Seated Hamstring Stretch,3,stability ball,hamstrings,"glutes, lower back",upper legs,3,https://static.exercisedb.dev/media/yRYyfdA.gif,"Step:1 Sit on the stability ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Slowly roll the ball forward, walking your feet out until your upper back is resting on the ball and your legs are extended straight in front of you. | Step:3 Place your hands on your hips for support. | Step:4 Engage your core and slowly lower your upper body towards the ground, keeping your back straight and your chest lifted. | Step:5 Stop when you feel a stretch in your hamstrings, and hold the position for 20-30 seconds. | Step:6 Slowly return to the starting position by pushing through your heels and using your hamstrings to pull yourself back up. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,6.0,7.0,7.0,6.0,5.0,2.3
7ePTw4B,Exercise Ball Seated Triceps Stretch,2,stability ball,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/7ePTw4B.gif,"Step:1 Sit on a stability ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in one hand and extend your arm straight up above your head. | Step:3 Bend your elbow and lower the dumbbell behind your head, keeping your upper arm close to your ear. | Step:4 Hold the stretch for a few seconds, then return to the starting position. | Step:5 Repeat with the other arm.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,7.0,8.0,6.0,5.0,3.0,2.3
JbC2iaV,Spine Stretch,3,body weight,spine,"hamstrings, glutes",back,3,https://static.exercisedb.dev/media/JbC2iaV.gif,"Step:1 Sit on the ground with your legs extended in front of you. | Step:2 Place your hands on the ground behind you, fingers pointing towards your body. | Step:3 Engage your core and slowly lean back, keeping your back straight. | Step:4 Continue leaning back until you feel a stretch in your spine. | Step:5 Hold the stretch for a few seconds, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,7.5,7.0,7.0,6.0,5.0,2.7
rTbyBYV,Exercise Ball Lying Side Lat Stretch,2,stability ball,lats,"shoulders, triceps",back,3,https://static.exercisedb.dev/media/rTbyBYV.gif,"Step:1 Lie on your side with your legs extended and your head supported by the stability ball. | Step:2 Place your top arm on the ball for stability. | Step:3 Reach your top arm overhead and allow your torso to rotate slightly. | Step:4 Feel the stretch in your lat muscles on the side of your body. | Step:5 Hold the stretch for 20-30 seconds, then switch sides and repeat.",0.0,0.0,0.0,0.0,7.0,0.0,9.0,8.5,0.0,0.0,Flexibility & Mobility,4.3,1.1,1.1,1.1,3.4,7.0,8.0,6.0,5.0,3.0,2.3
qOKcgVP,Standing Calves Calf Stretch,3,body weight,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/qOKcgVP.gif,"Step:1 Stand facing a wall or sturdy object, about an arm's length away. | Step:2 Place your hands on the wall or object at shoulder height. | Step:3 Step back with one foot, keeping your heel flat on the ground. | Step:4 Bend your front knee slightly and lean forward, keeping your back leg straight. | Step:5 You should feel a stretch in your calf muscle. | Step:6 Hold the stretch for 20-30 seconds. | Step:7 Repeat on the other leg.",0.0,3.5,3.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,4.3,1.3,2.3,2.3,3.5,7.5,7.0,7.0,6.0,5.0,2.7
