exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
bpJL2Qs,Dumbbell Pronate-Grip Triceps Extension,1,dumbbell,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/bpJL2Qs.gif,"Step:1 Sit on a bench or chair with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell with both hands, palms facing down, and extend your arms straight up overhead. | Step:3 Keeping your upper arms close to your head and elbows pointing forward, slowly lower the dumbbell behind your head by bending your elbows. | Step:4 Pause for a moment, then extend your arms back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
DsgkuIt,Dumbbell Lateral Raise,1,dumbbell,delts,traps,shoulders,2,https://static.exercisedb.dev/media/DsgkuIt.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing your body. | Step:2 Keep your back straight and engage your core. | Step:3 Raise your arms out to the sides until they are parallel to the floor, keeping a slight bend in your elbows. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
LIGZSTA,Dumbbell One Arm Prone Hammer Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/LIGZSTA.gif,"Step:1 Lie face down on a flat bench with a dumbbell in one hand, palm facing your body and arm fully extended. | Step:2 Keep your upper arm stationary and curl the dumbbell towards your shoulder, contracting your biceps. | Step:3 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:4 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
aHDy5O5,Band Y-Raise,1,band,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/aHDy5O5.gif,"Step:1 Stand with your feet shoulder-width apart and hold the band in front of your thighs with your palms facing inwards. | Step:2 Keep your arms straight and lift them up and out to the sides, forming a 'Y' shape with your body. | Step:3 Squeeze your shoulder blades together at the top of the movement. | Step:4 Slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,9.5,7.0,5.0,3.0,3.0,0.0
1kB3Wmk,Dumbbell Single Leg Calf Raise,1,dumbbell,calves,ankles,lower legs,2,https://static.exercisedb.dev/media/1kB3Wmk.gif,"Step:1 Stand on the edge of a step or platform with your heels hanging off and your toes on the step. | Step:2 Hold a dumbbell in one hand and place your other hand on a wall or railing for support. | Step:3 Raise your heel as high as possible, lifting your body up onto your toes. | Step:4 Pause for a moment at the top, then slowly lower your heel back down below the step. | Step:5 Repeat for the desired number of repetitions, then switch to the other leg.",0.0,6.5,8.5,0.0,2.0,4.0,0.0,8.5,0.0,7.5,Hypertrophy Training,3.3,2.2,5.5,5.5,2.8,9.5,7.0,5.0,3.0,3.0,3.8
I3tsCnC,Hanging Leg Raise,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/I3tsCnC.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your legs up in front of you, keeping them straight. | Step:3 Continue lifting until your legs are parallel to the ground or as high as you can comfortably go. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
2dImyQ8,Dumbbell Seated Palms Up Wrist Curl,1,dumbbell,forearms,"biceps, shoulders",lower arms,3,https://static.exercisedb.dev/media/2dImyQ8.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing up. | Step:2 Rest your forearms on your thighs, allowing your wrists to hang off the edge. | Step:3 Slowly curl your wrists upward, squeezing your forearms at the top of the movement. | Step:4 Pause for a moment, then lower your wrists back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
QsSQWbf,Band Single Leg Reverse Calf Raise,1,band,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/QsSQWbf.gif,"Step:1 Stand with your feet hip-width apart and place the band around the ball of your foot. | Step:2 Hold onto a stable object for balance. | Step:3 Slowly raise your heel off the ground, lifting your body weight onto the ball of your foot. | Step:4 Pause for a moment at the top, then slowly lower your heel back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other leg.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.5,0.0,0.0,Balance & Coordination,1.7,0.3,0.3,0.3,1.3,9.5,7.0,5.0,3.0,3.0,0.9
196HJGw,Hip Raise (Bent Knee),1,body weight,abs,"glutes, hamstrings",waist,3,https://static.exercisedb.dev/media/196HJGw.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands by your sides, palms facing down. | Step:3 Engage your core and glutes, then lift your hips off the ground until your body forms a straight line from your knees to your shoulders. | Step:4 Pause for a moment at the top, then slowly lower your hips back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,9.5,7.0,5.0,3.0,3.0,1.4
BaE7O6U,Hanging Oblique Knee Raise,1,body weight,abs,obliques,waist,2,https://static.exercisedb.dev/media/BaE7O6U.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your knees towards your chest, twisting your torso to the side as you do so. | Step:3 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:4 Repeat on the other side, twisting your torso in the opposite direction. | Step:5 Continue alternating sides for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
JWjujiY,Dumbbell One Arm Prone Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/JWjujiY.gif,"Step:1 Lie face down on a flat bench with a dumbbell in one hand, palm facing down. | Step:2 Extend your arm fully, letting it hang straight down towards the floor. | Step:3 Keeping your upper arm stationary, curl the dumbbell up towards your shoulder by contracting your biceps. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
3eGE2JC,Dumbbell Front Raise,1,dumbbell,delts,"biceps, trapezius",shoulders,3,https://static.exercisedb.dev/media/3eGE2JC.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with your palms facing your thighs. | Step:2 Keeping your arms straight, exhale and lift the dumbbells in front of you until they are at shoulder level. | Step:3 Pause for a moment at the top, then inhale and slowly lower the dumbbells back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
kont8Ut,Dumbbell Seated Triceps Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/kont8Ut.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell with both hands and extend your arms straight up overhead. | Step:3 Bend your elbows and lower the dumbbell behind your head, keeping your upper arms close to your ears. | Step:4 Pause for a moment, then straighten your arms and return to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
PdmaD0N,Dumbbell Standing Triceps Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/PdmaD0N.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in one hand. | Step:2 Raise the dumbbell overhead, keeping your arm straight. | Step:3 Bend your elbow and lower the dumbbell behind your head, keeping your upper arm stationary. | Step:4 Extend your arm back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
UzkLrem,Dumbbell Rear Lateral Raise (Support Head),1,dumbbell,delts,"traps, rhomboids",shoulders,3,https://static.exercisedb.dev/media/UzkLrem.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Raise your arms out to the sides, keeping a slight bend in your elbows, until they are parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
4Ml7QFO,Hanging Straight Leg Raise,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/4Ml7QFO.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your legs up in front of you, keeping them straight. | Step:3 Continue lifting until your legs are parallel to the ground or as high as you can comfortably go. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
sTg7iys,Band Front Lateral Raise,1,band,delts,"traps, upper back",shoulders,3,https://static.exercisedb.dev/media/sTg7iys.gif,"Step:1 Stand with your feet shoulder-width apart and hold the band in front of your thighs with your palms facing down. | Step:2 Keep your arms straight and lift the band up in front of you until your arms are parallel to the ground. | Step:3 Pause for a moment at the top, then slowly lower the band back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,9.5,7.0,5.0,3.0,3.0,0.0
NfP83rA,Dumbbell Lying Alternate Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/NfP83rA.gif,"Step:1 Lie flat on a bench with a dumbbell in each hand, palms facing each other. | Step:2 Extend your arms straight up over your chest, keeping a slight bend in your elbows. | Step:3 Lower one dumbbell down towards your head, bending at the elbow, while keeping the other arm extended. | Step:4 Pause for a moment at the bottom, then raise the dumbbell back up to the starting position. | Step:5 Repeat with the other arm, alternating sides for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
NJzBsGJ,Dumbbell Shrug,1,dumbbell,traps,shoulders,back,2,https://static.exercisedb.dev/media/NJzBsGJ.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand with your palms facing your body. | Step:2 Keep your arms straight and let the dumbbells hang by your sides. | Step:3 Raise your shoulders as high as possible, as if you are trying to touch your ears with your shoulders. | Step:4 Hold the contraction for a second, then slowly lower your shoulders back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
ANbbry2,Lower Back Curl,1,body weight,spine,"glutes, hamstrings",back,3,https://static.exercisedb.dev/media/ANbbry2.gif,"Step:1 Lie flat on your stomach with your legs extended and your arms by your sides. | Step:2 Engage your glutes and hamstrings, and slowly lift your upper body off the ground, curling your back upwards. | Step:3 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,9.5,7.0,5.0,3.0,3.0,5.4
Rr7S3yg,Dumbbell Front Raise V. 2,1,dumbbell,delts,"trapezius, biceps",shoulders,3,https://static.exercisedb.dev/media/Rr7S3yg.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with your palms facing your thighs. | Step:2 Keep your back straight and engage your core. | Step:3 Slowly lift the dumbbells in front of you, with your arms straight, until they are at shoulder level. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
TFA88iB,Band Front Raise,1,band,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/TFA88iB.gif,"Step:1 Stand with your feet shoulder-width apart and hold the band in front of your thighs with your palms facing down. | Step:2 Keep your arms straight and slowly raise them forward until they are parallel to the ground. | Step:3 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:4 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,9.5,7.0,5.0,3.0,3.0,0.0
4Jc36XM,Dumbbell Over Bench One Arm Reverse Wrist Curl,1,dumbbell,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/4Jc36XM.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in one hand, palm facing down. | Step:2 Rest your forearm on the bench with your wrist hanging off the edge. | Step:3 Slowly curl your wrist upwards, bringing the dumbbell towards your forearm. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
nxW6BkN,Dumbbell Incline Raise,1,dumbbell,delts,"trapezius, triceps",shoulders,3,https://static.exercisedb.dev/media/nxW6BkN.gif,"Step:1 Sit on an incline bench with a dumbbell in each hand, resting on your thighs. | Step:2 Lean back on the bench and raise the dumbbells to shoulder height, palms facing forward. | Step:3 Keeping your back against the bench, exhale and raise the dumbbells above your head, fully extending your arms. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbells back to shoulder height. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
uJmK7Z1,Dumbbell Seated Neutral Wrist Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/uJmK7Z1.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing each other. | Step:2 Rest your forearms on your thighs, allowing the dumbbells to hang down. | Step:3 Keeping your wrists in a neutral position, curl the dumbbells up towards your shoulders. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
Ion0XWz,Dumbbell Lying On Floor Rear Delt Raise,1,dumbbell,delts,"trapezius, rhomboids",shoulders,3,https://static.exercisedb.dev/media/Ion0XWz.gif,"Step:1 Lie face down on the floor with a dumbbell in each hand, palms facing each other. | Step:2 Extend your arms straight out in front of you, keeping a slight bend in your elbows. | Step:3 Engaging your shoulder muscles, lift your arms up and out to the sides, squeezing your shoulder blades together. | Step:4 Pause for a moment at the top, then slowly lower your arms back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
u5ESqzH,Donkey Calf Raise,1,body weight,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/u5ESqzH.gif,"Step:1 Stand with your toes on an elevated surface, such as a step or block. | Step:2 Place your hands on a stable support, such as a wall or railing, for balance. | Step:3 Raise your heels as high as possible, lifting your body weight onto the balls of your feet. | Step:4 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,9.5,7.0,5.0,3.0,3.0,1.4
C5jncD2,Standing Single Leg Curl,1,body weight,hamstrings,glutes,upper legs,2,https://static.exercisedb.dev/media/C5jncD2.gif,"Step:1 Stand with your feet hip-width apart and your hands on your hips. | Step:2 Shift your weight onto your left leg and lift your right foot off the ground, bending your knee. | Step:3 Slowly curl your right heel towards your glutes, squeezing your hamstring. | Step:4 Pause for a moment at the top, then slowly lower your right foot back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch legs.",2.0,6.5,8.5,0.0,4.5,6.5,0.0,8.5,0.0,7.5,Hypertrophy Training,4.3,3.6,5.9,5.9,3.9,9.5,7.0,5.0,3.0,3.0,4.6
g2oKspu,Curl-Up,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/g2oKspu.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,6.5,8.5,0.0,2.5,6.5,0.0,2.0,0.0,7.5,Hypertrophy Training,2.9,3.3,5.6,5.6,2.8,9.5,7.0,5.0,3.0,3.0,3.8
hwygydB,Dumbbell Preacher Curl Over Exercise Ball,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/hwygydB.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in one hand with an underhand grip, resting your elbow on the exercise ball. | Step:3 Keeping your upper arm stationary, exhale and curl the dumbbell up towards your shoulder. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
fKZgDEO,Single Leg Calf Raise (On A Dumbbell),1,dumbbell,calves,"ankles, feet",lower legs,3,https://static.exercisedb.dev/media/fKZgDEO.gif,"Step:1 Stand with your feet hip-width apart and hold a dumbbell in one hand. | Step:2 Lift one foot off the ground and balance on the other foot. | Step:3 Slowly raise your heel as high as possible, using your calf muscles. | Step:4 Pause for a moment at the top, then slowly lower your heel back down. | Step:5 Repeat for the desired number of repetitions, then switch to the other leg.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,9.5,7.0,5.0,3.0,3.0,5.4
DU5Kkj2,Dumbbell Standing One Arm Reverse Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/DU5Kkj2.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a dumbbell in one hand with an overhand grip. | Step:2 Keep your arm fully extended and close to your body, with your palm facing down. | Step:3 Slowly curl the dumbbell up towards your shoulder, keeping your upper arm stationary. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
sJFIDIp,Biceps Leg Concentration Curl,1,body weight,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/sJFIDIp.gif,"Step:1 Sit on a bench with your legs spread apart and your feet flat on the ground. | Step:2 Hold a dumbbell in one hand and place your elbow on the inside of your thigh, just above the knee. | Step:3 With your palm facing up, curl the dumbbell towards your shoulder while keeping your upper arm stationary. | Step:4 Squeeze your biceps at the top of the movement, then slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",2.0,6.5,8.5,0.0,2.5,6.5,0.0,2.0,0.0,7.5,Hypertrophy Training,2.9,3.3,5.6,5.6,2.8,9.5,7.0,5.0,3.0,3.0,3.8
3T12T87,Dumbbell Standing Bent Over Two Arm Triceps Extension,1,dumbbell,triceps,"shoulders, back",upper arms,3,https://static.exercisedb.dev/media/3T12T87.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand. | Step:2 Bend forward at the waist, keeping your back straight and your knees slightly bent. | Step:3 Extend your arms straight back, keeping your elbows close to your body. | Step:4 Slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
wyaqzOS,Dumbbell Lying One Arm Pronated Triceps Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/wyaqzOS.gif,"Step:1 Lie flat on a bench with your back and head supported, and your feet flat on the ground. | Step:2 Hold a dumbbell in one hand with your palm facing down, and extend your arm straight up above your shoulder. | Step:3 Keeping your upper arm stationary, slowly lower the dumbbell behind your head by bending your elbow. | Step:4 Pause for a moment at the bottom, then extend your arm back up to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
3tAXPQ6,Dumbbell Over Bench Revers Wrist Curl,1,dumbbell,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/3tAXPQ6.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing down. | Step:2 Rest your forearms on the bench, allowing your wrists to hang off the edge. | Step:3 Slowly curl your wrists upward, bringing the dumbbells towards your body. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
Hgs6Nl1,Seated Leg Raise,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/Hgs6Nl1.gif,"Step:1 Sit on a flat bench with your back straight and your feet flat on the ground. | Step:2 Place your hands on the sides of the bench for support. | Step:3 Keeping your legs straight, slowly raise them up in front of you until they are parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
9IxJdtC,Lying Leg-Hip Raise,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/9IxJdtC.gif,"Step:1 Lie flat on your back with your legs extended and your arms by your sides. | Step:2 Place your hands under your glutes for support. | Step:3 Engage your core and lift your legs off the ground, raising them towards the ceiling. | Step:4 Pause for a moment at the top, then slowly lower your legs back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,9.5,7.0,5.0,3.0,3.0,0.9
0IgNjSM,Dumbbell Standing Reverse Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/0IgNjSM.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing your body. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:3 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:4 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
vUTfFHw,Band Wrist Curl,1,band,forearms,"biceps, triceps",lower arms,3,https://static.exercisedb.dev/media/vUTfFHw.gif,"Step:1 Sit on a bench or chair with your feet flat on the ground. | Step:2 Hold the band with both hands, palms facing up, and rest your forearms on your thighs. | Step:3 Slowly curl your wrists upward, squeezing your forearms. | Step:4 Pause for a moment at the top, then slowly lower your wrists back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
hrrS0Ed,Dumbbell Seated Lateral Raise V. 2,1,dumbbell,delts,"traps, triceps",shoulders,3,https://static.exercisedb.dev/media/hrrS0Ed.gif,"Step:1 Sit on a bench with your feet flat on the ground and a dumbbell in each hand, resting on your thighs. | Step:2 Keep your back straight and core engaged. | Step:3 Raise the dumbbells to your sides with a slight bend in your elbows, until your arms are parallel to the ground. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,9.5,7.0,5.0,3.0,3.0,4.5
